,ABC,AWK,AZO,CHTR,COO,COST,DVA,EW,FIS,HRL,MCK,MNST,NFLX,SHW,VZ,WEC,BAX,HSY,KO,MKC,MO,AAP,CHD,DLTR,SJM,T,BMY,ED,LH,FE,LUMN,WLTW,BR,DGX,MCD,MDLZ,ACN,BIIB,CMG,GILD,IBM,PM,TJX,TSLA,TYL,VRTX,DG,NEM,AMGN,ORLY,EIX,LMT,VRSK,ABT,NEE,DUK,WMT,CBOE,CL,KMB,KMI,SO,LLY,TGT,DTE,FLT,HII,APTV,NVR,RE,SBAC,SRE,WBA,CAG,KR,NLSN,PG,AEP,CPB,K,CLX,GIS,JNJ,PSX,FB,NOW,ATVI,ECL,HUM,LDOS,TSN,BDX,D,AMCR,XYL,AAPL,ATO,PBCT,FANG,MRK,NCLH,ABBV,FRC,EXC,ETR,CDW,CHRW,IQV,MSFT,WRB,ZTS,ALLE,PEP,O,HLT,TWTR,WELL,WM,HAS,PAYC,ANET,BIO,CVS,SNPS,TFX,AMZN,INFO,MLM,STZ,MAA,GOOGL,HD,INTC,TAP,EVRG,DLR,VRSN,PPL,SYY,CPRT,MSI,AJG,NWS,ROST,AMT,CFG,DPZ,GRMN,KEYS,SYK,TDG,SYF,UPS,RSG,CNP,DRI,FTV,CCI,XEL,LW,EL,PGR,GWW,NOC,HCA,PEG,UA,DISCK,PFE,AEE,ES,CME,RMD,CTLT,IR,CTXS,EQIX,NLOK,WST,LIN,CERN,GOOG,PSA,AON,FLIR
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04736586207152737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19423452551732764,0.0,0.0,0.0,0.0,0.0,0.010701015072372547,0.0,0.0,0.08935527347099025,0.0,0.0,0.0,0.0,0.03541954683619658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503564809921371,0.0,0.0,0.03563692094809824,0.0,0.030676647027298137,0.09822652832953506,0.0,0.0,0.0,0.0,0.017932697284401795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035923055078374844,0.0,0.010019671378549493,0.0,0.0,0.0,0.0,0.041789457326789445,0.025364194335455986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02345493944061457,0.01741944775922229,0.0,0.0,0.0,0.0,0.0,0.04979724369318439,0.1859983677520586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713675063677984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19362507756330824,0.0,0.0,0.0,0.0,0.0,0.010598174502047746,0.0,0.0,0.09023462926108064,0.0,0.0,0.0,0.0,0.03531132680777378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04992227154910513,0.0,0.0,0.035784429093352915,0.0,0.030551801246301902,0.09747785370256101,0.0,0.0,0.0,0.0,0.017835307334122447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036565743826384535,0.0,0.009963216037895873,0.0,0.0,0.0,0.0,0.041840804479377804,0.025082987156156374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02376346868323344,0.017825189023603825,0.0,0.0,0.0,0.0,0.0,0.04971381352997033,0.18644537469318878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046923025967104806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922986957646176,0.0,0.0,0.0,0.0,0.0,0.0104623172974772,0.0,0.0,0.09077354982866886,0.0,0.0,0.0,0.0,0.03532946191630788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050587862572034875,0.0,0.0,0.03617575884821388,0.0,0.030550205478529335,0.09767879228715343,0.0,0.0,0.0,0.0,0.01769378459121101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673952886870035,0.0,0.009970408467155533,0.0,0.0,0.0,0.0,0.04168926419162211,0.02529118583253986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023978094414072754,0.01757000120474594,0.0,0.0,0.0,0.0,0.0,0.04971265948638222,0.18625737005238752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644968286247078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19338445152547765,0.0,0.0,0.0,0.0,0.0,0.010477958455961963,0.0,0.0,0.09061674351723853,0.0,0.0,0.0,0.0,0.035108372524734914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050972129556044,0.0,0.0,0.0357406997160847,0.0,0.030358413756789736,0.09738364375520424,0.0,0.0,0.0,0.0,0.01815170778144146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036614757497906734,0.0,0.009999397494040642,0.0,0.0,0.0,0.0,0.0417428280893704,0.025574716894139475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02483319706232124,0.01756267306655392,0.0,0.0,0.0,0.0,0.0,0.04991980321506276,0.18525406724359178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046390985646585906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19285560350306852,0.0,0.0,0.0,0.0,0.0,0.010571813953164987,0.0,0.0,0.09003859662199856,0.0,0.0,0.0,0.0,0.03529667938823777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050671641418920596,0.0,0.0,0.03604573111373287,0.0,0.02959007046743335,0.09720540266858453,0.0,0.0,0.0,0.0,0.018233729076869994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036401366636706865,0.0,0.010080091545302355,0.0,0.0,0.0,0.0,0.041726932112707046,0.025803752073323423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024730197373582546,0.018306518706437958,0.0,0.0,0.0,0.0,0.0,0.050154614050779305,0.18557825469303652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04660977281386205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941577846022953,0.0,0.0,0.0,0.0,0.0,0.010452937098535058,0.0,0.0,0.09006885015958677,0.0,0.0,0.0,0.0,0.03557773002515111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05060335104391877,0.0,0.0,0.035475026299591914,0.0,0.030437942946546635,0.09629632063307483,0.0,0.0,0.0,0.0,0.01832632950212874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360282599963592,0.0,0.010044775993839425,0.0,0.0,0.0,0.0,0.04180510892209959,0.025672835692224838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023977155520516373,0.018210625780391874,0.0,0.0,0.0,0.0,0.0,0.04990617332153335,0.186033836490158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699353669754167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1943406362416722,0.0,0.0,0.0,0.0,0.0,0.010463522562315815,0.0,0.0,0.08891358734557352,0.0,0.0,0.0,0.0,0.03556513356971358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05040660573563981,0.0,0.0,0.03571435496605866,0.0,0.030973019540844898,0.09681051347009222,0.0,0.0,0.0,0.0,0.018525659343059983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03520730644609706,0.0,0.009929231244471731,0.0,0.0,0.0,0.0,0.04212401983597821,0.025384126431847506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023685892093861616,0.017881610287459365,0.0,0.0,0.0,0.0,0.0,0.050577147164242435,0.18618806325688098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047049446322603286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19351087143553788,0.0,0.0,0.0,0.0,0.0,0.010510469811878023,0.0,0.0,0.08968277963260074,0.0,0.0,0.0,0.0,0.035799953629579315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05107870729480428,0.0,0.0,0.03326914499155367,0.0,0.031131764476181132,0.09611642213891254,0.0,0.0,0.0,0.0,0.018384492703258384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03542376851920891,0.0,0.009634836780670534,0.0,0.0,0.0,0.0,0.04222396343519634,0.025848650457775405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394347415101311,0.019713676853136217,0.0,0.0,0.0,0.0,0.0,0.0503251977747625,0.18603625900514467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04680457969294737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19452375295505905,0.0,0.0,0.0,0.0,0.0,0.010503400122969592,0.0,0.0,0.08841460776142945,0.0,0.0,0.0,0.0,0.03564274405595456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05076265373553692,0.0,0.0,0.033409263244132036,0.0,0.031392426182900654,0.09644484732941815,0.0,0.0,0.0,0.0,0.018478870731077148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03522504499057346,0.0,0.009815087119044809,0.0,0.0,0.0,0.0,0.04254071526289381,0.025836361719297155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023667513498619706,0.019107761091531957,0.0,0.0,0.0,0.0,0.0,0.05000601868932868,0.18710886720116673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640985448649577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992211838867894,0.0,0.0,0.0,0.0,0.0,0.010349432494064848,0.0,0.0,0.09366146699052393,0.0,0.0,0.0,0.0,0.03542971229503593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05013582316336087,0.0,0.0,0.032613935359457905,0.0,0.030998554543360188,0.09515492328203246,0.0,0.0,0.0,0.0,0.017979192916939793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343752163722065,0.0,0.009731805866312646,0.0,0.0,0.0,0.0,0.0419967383038395,0.025593919500193425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727385729212957,0.01835777475445598,0.0,0.0,0.0,0.0,0.0,0.050040397666470726,0.1849093556780718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046687032264827795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993684172836303,0.0,0.0,0.0,0.0,0.0,0.010265186952692278,0.0,0.0,0.09534941276170492,0.0,0.0,0.0,0.0,0.03514300111676538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04993803427062506,0.0,0.0,0.03248384779926511,0.0,0.030887169883188452,0.09562082240936104,0.0,0.0,0.0,0.0,0.01796493994516248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03388403546935831,0.0,0.009844602811363389,0.0,0.0,0.0,0.0,0.04184652406743846,0.025785467772939167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022199876951379847,0.017970310369178757,0.0,0.0,0.0,0.0,0.0,0.04977029083902211,0.18467983052309309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046636941641117716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19915594380287735,0.0,0.0,0.0,0.0,0.0,0.010251233349269091,0.0,0.0,0.09582009111772204,0.0,0.0,0.0,0.0,0.03461063468622587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971048139749205,0.0,0.0,0.032737167372137534,0.0,0.03116461883721224,0.09560874055232083,0.0,0.0,0.0,0.0,0.01789311580256762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416099072234003,0.0,0.009923395693441807,0.0,0.0,0.0,0.0,0.041803854540769916,0.025735492264515675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022212481913202044,0.018140361327897994,0.0,0.0,0.0,0.0,0.0,0.049794221634805944,0.18432638234819945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653107955124255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19835635868185303,0.0,0.0,0.0,0.0,0.0,0.010252250120327409,0.0,0.0,0.09500507512088802,0.0,0.0,0.0,0.0,0.034830751027503486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049187608860884705,0.0,0.0,0.032793339495142224,0.0,0.031169609254127234,0.0964171920508763,0.0,0.0,0.0,0.0,0.01763384254571288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034645407388737295,0.0,0.009975333978349491,0.0,0.0,0.0,0.0,0.04188081704527842,0.026044095041874063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228248561830529,0.018366495578121443,0.0,0.0,0.0,0.0,0.0,0.04969829751308158,0.18407279474957305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436929741618943,0.0,0.0,0.0,0.0,0.0,0.024680242687909474,0.011477302585313327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02814625506348556,0.0,0.0,0.0,0.0,0.011113482169889433,0.05489869155586079,0.0,0.05145927488519207,0.0,0.0,0.0021488174939347563,0.0,0.14849385973826684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024732359964269996,0.0,0.008906172048367487,0.0,0.0,0.0,0.0,0.0037504877159359466,0.009130605877584094,0.0,0.0,0.0,0.0,0.0,0.14164577433620318,0.18005961036116186,0.0,0.015991703978074017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028896873655030963,0.16723763360328298,0.028592052290636723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08398192804733932,0.0,0.0,0.0,0.0,0.0,0.02456738821129355,0.011425933693824858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280022441003406,0.0,0.0,0.0,0.0,0.011200941900314952,0.05512803186460528,0.0,0.05138041312410588,0.0,0.0,0.002177853739758299,0.0,0.14950412591357806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491899249312286,0.0,0.008876702789414185,0.0,0.0,0.0,0.0,0.0037301917480593713,0.00909438057313799,0.0,0.0,0.0,0.0,0.0,0.1419026556303782,0.17923067672710133,0.0,0.015484925375358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028823919791580296,0.16707607206989405,0.029157728454227705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
